rep,year,week,sero,disease,rate,type,total_pop,n_infected,n_symptomatic,actual_sero,elim,a_mort,j_mort
2,9,24,0.0,0.0,1,propagule,5795,0,0,0.08403796376186368,True,0.001,0.025
2,9,25,0.0,0.0,1,propagule,5697,0,0,0.08513252589081972,True,0.001,0.025
2,9,26,0.0,0.0,1,propagule,5641,0,0,0.08668675766708031,True,0.001,0.025
2,9,27,0.0,0.0,1,propagule,5545,0,0,0.08746618575293057,True,0.001,0.025
2,9,28,0.0,0.0,1,propagule,5465,0,0,0.08874656907593778,True,0.001,0.025
2,9,29,0.0,0.0,1,propagule,5369,0,0,0.08977463214751351,True,0.001,0.025
2,9,30,0.0,0.0,1,propagule,5263,0,0,0.09044271328139844,True,0.001,0.025
2,9,31,0.0,0.0,1,propagule,5185,0,0,0.09161041465766634,True,0.001,0.025
2,9,32,0.0,0.0,1,propagule,5079,0,0,0.092537901161646,True,0.001,0.025
2,9,33,0.0,0.0,1,propagule,5017,0,0,0.09467809447877218,True,0.001,0.025
2,9,34,0.0,0.0,1,propagule,4937,0,0,0.09438930524610087,True,0.001,0.025
2,9,35,0.0,0.0,1,propagule,4868,0,0,0.09552177485620378,True,0.001,0.025
2,9,36,0.0,0.0,1,propagule,4796,0,0,0.09924937447873228,True,0.001,0.025
2,9,37,0.0,0.0,1,propagule,4744,0,0,0.09886172006745363,True,0.001,0.025
2,9,38,0.0,0.0,1,propagule,4670,0,0,0.1006423982869379,True,0.001,0.025
2,9,39,0.0,0.0,1,propagule,4597,0,0,0.10180552534261475,True,0.001,0.025
2,9,40,0.0,0.0,1,propagule,4551,0,0,0.1037134695671281,True,0.001,0.025
2,9,41,0.0,0.0,1,propagule,4499,0,0,0.10380084463214048,True,0.001,0.025
2,9,42,0.0,0.0,1,propagule,4451,0,0,0.10559424848348686,True,0.001,0.025
2,9,43,0.0,0.0,1,propagule,4573,0,0,0.15919527662366062,True,0.001,0.025
2,9,44,0.0,0.0,1,propagule,4274,0,0,0.1483387927000468,True,0.001,0.025
2,9,45,0.0,0.0,1,propagule,4161,0,0,0.14467676039413602,True,0.001,0.025
2,9,46,0.0,0.0,1,propagule,4105,0,0,0.14494518879415347,True,0.001,0.025
2,9,47,0.0,0.0,1,propagule,4063,0,0,0.1503814915087374,True,0.001,0.025
2,9,48,0.0,0.0,1,propagule,4021,0,0,0.15468788858492913,True,0.001,0.025
2,9,49,0.0,0.0,1,propagule,3996,0,0,0.1569069069069069,True,0.001,0.025
2,9,50,0.0,0.0,1,propagule,3933,0,0,0.16170861937452327,True,0.001,0.025
2,9,51,0.0,0.0,1,propagule,3882,0,0,0.16640906749098403,True,0.001,0.025
2,9,52,0.0,0.0,1,propagule,3852,0,0,0.1687435098650052,True,0.001,0.025
2,10,1,0.0,0.0,1,propagule,3796,0,0,0.17123287671232876,True,0.001,0.025
2,10,2,0.0,0.0,1,propagule,3777,0,0,0.17341805665872387,True,0.001,0.025
2,10,3,0.0,0.0,1,propagule,3751,0,0,0.1754198880298587,True,0.001,0.025
2,10,4,0.0,0.0,1,propagule,3719,0,0,0.1780048400107556,True,0.001,0.025
2,10,5,0.0,0.0,1,propagule,3692,0,0,0.17930660888407368,True,0.001,0.025
2,10,6,0.0,0.0,1,propagule,3661,0,0,0.18191750887735592,True,0.001,0.025
2,10,7,0.0,0.0,1,propagule,3618,0,0,0.18297401879491432,True,0.001,0.025
2,10,8,0.0,0.0,1,propagule,3587,0,0,0.18455533872316698,True,0.001,0.025
2,10,9,0.0,0.0,1,propagule,3565,0,0,0.18485273492286114,True,0.001,0.025
2,10,10,0.0,0.0,1,propagule,3549,0,0,0.1848408002254156,True,0.001,0.025
2,10,11,0.0,0.0,1,propagule,3514,0,0,0.18639726807057486,True,0.001,0.025
2,10,12,0.0,0.0,1,propagule,3484,0,0,0.18771526980482203,True,0.001,0.025
2,10,13,0.0,0.0,1,propagule,3459,0,0,0.1887828852269442,True,0.001,0.025
2,10,14,0.0,0.0,1,propagule,3426,0,0,0.18855808523058962,True,0.001,0.025
2,10,15,0.0,0.0,1,propagule,3400,0,0,0.18970588235294117,True,0.001,0.025
2,10,16,0.0,0.0,1,propagule,3371,0,0,0.1919311776920795,True,0.001,0.025
2,10,17,0.0,0.0,1,propagule,3343,0,0,0.191743942566557,True,0.001,0.025
2,10,18,0.0,0.0,1,propagule,7524,0,0,0.07801701222753854,True,0.001,0.025
2,10,19,0.0,0.0,1,propagule,7366,0,0,0.07914743415693729,True,0.001,0.025
2,10,20,0.0,0.0,1,propagule,7231,0,0,0.0807633798921311,True,0.001,0.025
2,10,21,0.0,0.0,1,propagule,7119,0,0,0.08175305520438264,True,0.001,0.025
2,10,22,0.0,0.0,1,propagule,7003,0,0,0.08310723975439098,True,0.001,0.025
2,10,23,0.0,0.0,1,propagule,6882,0,0,0.08413251961639058,True,0.001,0.025
2,10,24,0.0,0.0,1,propagule,6765,0,0,0.08514412416851441,True,0.001,0.025
2,10,25,0.0,0.0,1,propagule,6665,0,0,0.08582145536384096,True,0.001,0.025
2,10,26,0.0,0.0,1,propagule,6553,0,0,0.08683045933160384,True,0.001,0.025
2,10,27,0.0,0.0,1,propagule,6446,0,0,0.08796152652807943,True,0.001,0.025
2,10,28,0.0,0.0,1,propagule,6353,0,0,0.08909176766881788,True,0.001,0.025
2,10,29,0.0,0.0,1,propagule,6267,0,0,0.09079304292324876,True,0.001,0.025
2,10,30,0.0,0.0,1,propagule,6152,0,0,0.09167750325097529,True,0.001,0.025
2,10,31,0.0,0.0,1,propagule,6070,0,0,0.09308072487644152,True,0.001,0.025
2,10,32,0.0,0.0,1,propagule,5987,0,0,0.09437113746450643,True,0.001,0.025
2,10,33,0.0,0.0,1,propagule,5906,0,0,0.09448018963765661,True,0.001,0.025
2,10,34,0.0,0.0,1,propagule,5791,0,0,0.09601105163184251,True,0.001,0.025
2,10,35,0.0,0.0,1,propagule,5722,0,0,0.09716882209017826,True,0.001,0.025
2,10,36,0.0,0.0,1,propagule,5647,0,0,0.09739684788383213,True,0.001,0.025
2,10,37,0.0,0.0,1,propagule,5585,0,0,0.09919427036705461,True,0.001,0.025
2,10,38,0.0,0.0,1,propagule,5507,0,0,0.09932812783729798,True,0.001,0.025
2,10,39,0.0,0.0,1,propagule,5434,0,0,0.10103054839896945,True,0.001,0.025
2,10,40,0.0,0.0,1,propagule,5371,0,0,0.10221560230869484,True,0.001,0.025
2,10,41,0.0,0.0,1,propagule,5307,0,0,0.1036367062370454,True,0.001,0.025
2,10,42,0.0,0.0,1,propagule,5239,0,0,0.10498186676846727,True,0.001,0.025
2,10,43,0.0,0.0,1,propagule,5384,0,0,0.17180534918276374,True,0.001,0.025
2,10,44,0.0,0.0,1,propagule,5025,0,0,0.1590049751243781,True,0.001,0.025
2,10,45,0.0,0.0,1,propagule,4859,0,0,0.1566165877752624,True,0.001,0.025
2,10,46,0.0,0.0,1,propagule,4814,0,0,0.158911508101371,True,0.001,0.025
2,10,47,0.0,0.0,1,propagule,4729,0,0,0.1585958976527807,True,0.001,0.025
2,10,48,0.0,0.0,1,propagule,4646,0,0,0.16229014205768402,True,0.001,0.025
2,10,49,0.0,0.0,1,propagule,4592,0,0,0.16572299651567945,True,0.001,0.025
2,10,50,0.0,0.0,1,propagule,4491,0,0,0.16811400578935648,True,0.001,0.025
2,10,51,0.0,0.0,1,propagule,4473,0,0,0.16946121171473283,True,0.001,0.025
2,10,52,0.0,0.0,1,propagule,4423,0,0,0.1713768935111915,True,0.001,0.025
2,1,1,0.0,0.0,1,propagule,1005,0,0,0.0,True,0.005,0.015
2,1,2,0.0,0.0,1,propagule,998,0,0,0.001002004008016032,True,0.005,0.015
2,1,3,0.0,0.0,1,propagule,991,0,0,0.0010090817356205853,True,0.005,0.015
2,1,4,0.0,0.0,1,propagule,983,0,0,0.002034587995930824,True,0.005,0.015
2,1,5,0.0,0.0,1,propagule,992,0,0,0.004032258064516129,True,0.005,0.015
2,1,6,0.0,0.0,1,propagule,987,0,0,0.004052684903748734,True,0.005,0.015
2,1,7,0.0,0.0,1,propagule,970,0,0,0.005154639175257732,True,0.005,0.015
2,1,8,0.0,0.0,1,propagule,959,0,0,0.005213764337851929,True,0.005,0.015
2,1,9,0.0,0.0,1,propagule,940,0,0,0.006382978723404255,True,0.005,0.015
2,1,10,0.0,0.0,1,propagule,934,0,0,0.006423982869379015,True,0.005,0.015
2,1,11,0.0,0.0,1,propagule,920,0,0,0.006521739130434782,True,0.005,0.015
2,1,12,0.0,0.0,1,propagule,911,0,0,0.006586169045005488,True,0.005,0.015
2,1,13,0.0,0.0,1,propagule,899,0,0,0.006674082313681869,True,0.005,0.015
2,1,14,0.0,0.0,1,propagule,894,0,0,0.006711409395973154,True,0.005,0.015
2,1,15,0.0,0.0,1,propagule,887,0,0,0.006764374295377677,True,0.005,0.015
2,1,16,0.0,0.0,1,propagule,878,0,0,0.00683371298405467,True,0.005,0.015
2,1,17,0.0,0.0,1,propagule,868,0,0,0.0069124423963133645,True,0.005,0.015
2,1,18,0.0,0.0,1,propagule,2434,0,0,0.0024650780608052587,True,0.005,0.015
2,1,19,0.0,0.0,1,propagule,2414,0,0,0.0024855012427506215,True,0.005,0.015
2,1,20,0.0,0.0,1,propagule,2336,0,0,0.0021404109589041095,True,0.005,0.015
2,1,21,0.0,0.0,1,propagule,2296,0,0,0.002613240418118467,True,0.005,0.015
2,1,22,0.0,0.0,1,propagule,2225,0,0,0.002696629213483146,True,0.005,0.015
2,1,23,0.0,0.0,1,propagule,2184,0,0,0.0027472527472527475,True,0.005,0.015
2,1,24,0.0,0.0,1,propagule,2127,0,0,0.0028208744710860366,True,0.005,0.015
2,1,25,0.0,0.0,1,propagule,2108,0,0,0.0028462998102466793,True,0.005,0.015
2,1,26,0.0,0.0,1,propagule,2069,0,0,0.0028999516674722086,True,0.005,0.015
2,1,27,0.0,0.0,1,propagule,2046,0,0,0.002932551319648094,True,0.005,0.015
2,1,28,0.0,0.0,1,propagule,2032,0,0,0.002952755905511811,True,0.005,0.015
2,1,29,0.0,0.0,1,propagule,1996,0,0,0.003006012024048096,True,0.005,0.015
2,1,30,0.0,0.0,1,propagule,1950,0,0,0.003076923076923077,True,0.005,0.015
2,1,31,0.0,0.0,1,propagule,1910,0,0,0.0031413612565445027,True,0.005,0.015
2,1,32,0.0,0.0,1,propagule,1845,0,0,0.0032520325203252032,True,0.005,0.015
2,1,33,0.0,0.0,1,propagule,1800,0,0,0.0033333333333333335,True,0.005,0.015
2,1,34,0.0,0.0,1,propagule,1754,0,0,0.0034207525655644243,True,0.005,0.015
2,1,35,0.0,0.0,1,propagule,1728,0,0,0.003472222222222222,True,0.005,0.015
2,1,36,0.0,0.0,1,propagule,1708,0,0,0.004098360655737705,True,0.005,0.015
2,1,37,0.0,0.0,1,propagule,1665,0,0,0.004204204204204204,True,0.005,0.015
2,1,38,0.0,0.0,1,propagule,1640,0,0,0.00426829268292683,True,0.005,0.015
2,1,39,0.0,0.0,1,propagule,1631,0,0,0.007357449417535254,True,0.005,0.015
2,1,40,0.0,0.0,1,propagule,1622,0,0,0.009864364981504316,True,0.005,0.015
2,1,41,0.0,0.0,1,propagule,1595,0,0,0.009404388714733543,True,0.005,0.015
2,1,42,0.0,0.0,1,propagule,1574,0,0,0.010800508259212199,True,0.005,0.015
2,1,43,0.0,0.0,1,propagule,1576,0,0,0.0133248730964467,True,0.005,0.015
2,1,44,0.0,0.0,1,propagule,1568,0,0,0.015306122448979591,True,0.005,0.015
2,1,45,0.0,0.0,1,propagule,1547,0,0,0.017453135100193924,True,0.005,0.015
2,1,46,0.0,0.0,1,propagule,1530,0,0,0.01699346405228758,True,0.005,0.015
2,1,47,0.0,0.0,1,propagule,1502,0,0,0.019307589880159785,True,0.005,0.015
2,1,48,0.0,0.0,1,propagule,1491,0,0,0.018779342723004695,True,0.005,0.015
2,1,49,0.0,0.0,1,propagule,1475,0,0,0.01966101694915254,True,0.005,0.015
2,1,50,0.0,0.0,1,propagule,1452,0,0,0.02066115702479339,True,0.005,0.015
2,1,51,0.0,0.0,1,propagule,1435,0,0,0.020905923344947737,True,0.005,0.015
2,1,52,0.0,0.0,1,propagule,1420,0,0,0.02112676056338028,True,0.005,0.015
2,2,1,0.0,0.0,1,propagule,1403,0,0,0.021382751247327157,True,0.005,0.015
2,2,2,0.0,0.0,1,propagule,1380,0,0,0.021014492753623187,True,0.005,0.015
2,2,3,0.0,0.0,1,propagule,1366,0,0,0.0212298682284041,True,0.005,0.015
2,2,4,0.0,0.0,1,propagule,1351,0,0,0.02146558105107328,True,0.005,0.015
2,2,5,0.0,0.0,1,propagule,1334,0,0,0.0239880059970015,True,0.005,0.015
2,2,6,0.0,0.0,1,propagule,1325,0,0,0.02339622641509434,True,0.005,0.015
2,2,7,0.0,0.0,1,propagule,1328,0,0,0.02786144578313253,True,0.005,0.015
2,2,8,0.0,0.0,1,propagule,1318,0,0,0.027314112291350532,True,0.005,0.015
2,2,9,0.0,0.0,1,propagule,1302,0,0,0.028417818740399385,True,0.005,0.015
2,2,10,0.0,0.0,1,propagule,1299,0,0,0.029253271747498075,True,0.005,0.015
2,2,11,0.0,0.0,1,propagule,1289,0,0,0.02948021722265322,True,0.005,0.015
2,2,12,0.0,0.0,1,propagule,1273,0,0,0.029850746268656716,True,0.005,0.015
2,2,13,0.0,0.0,1,propagule,1255,0,0,0.030278884462151396,True,0.005,0.015
2,2,14,0.0,0.0,1,propagule,1253,0,0,0.03112529928172386,True,0.005,0.015
2,2,15,0.0,0.0,1,propagule,1235,0,0,0.032388663967611336,True,0.005,0.015
2,2,16,0.0,0.0,1,propagule,1226,0,0,0.03262642740619902,True,0.005,0.015
2,2,17,0.0,0.0,1,propagule,1206,0,0,0.03316749585406302,True,0.005,0.015
2,2,18,0.0,0.0,1,propagule,2180,0,0,0.017889908256880735,True,0.005,0.015
2,2,19,0.0,0.0,1,propagule,2130,0,0,0.018309859154929577,True,0.005,0.015
2,2,20,0.0,0.0,1,propagule,2097,0,0,0.01764425369575584,True,0.005,0.015
2,2,21,0.0,0.0,1,propagule,2078,0,0,0.020692974013474495,True,0.005,0.015
2,2,22,0.0,0.0,1,propagule,2064,0,0,0.01986434108527132,True,0.005,0.015
2,2,23,0.0,0.0,1,propagule,2000,0,0,0.0205,True,0.005,0.015
2,2,24,0.0,0.0,1,propagule,1951,0,0,0.01998974884674526,True,0.005,0.015
2,2,25,0.0,0.0,1,propagule,1887,0,0,0.018547959724430314,True,0.005,0.015
2,2,26,0.0,0.0,1,propagule,1860,0,0,0.01881720430107527,True,0.005,0.015
2,2,27,0.0,0.0,1,propagule,1860,0,0,0.02204301075268817,True,0.005,0.015
2,2,28,0.0,0.0,1,propagule,1835,0,0,0.02125340599455041,True,0.005,0.015
2,2,29,0.0,0.0,1,propagule,1806,0,0,0.022702104097452935,True,0.005,0.015
2,2,30,0.0,0.0,1,propagule,1761,0,0,0.021010789324247586,True,0.005,0.015
2,2,31,0.0,0.0,1,propagule,1730,0,0,0.020809248554913295,True,0.005,0.015
2,2,32,0.0,0.0,1,propagule,1705,0,0,0.01935483870967742,True,0.005,0.015
2,2,33,0.0,0.0,1,propagule,1693,0,0,0.01831069108092144,True,0.005,0.015
2,2,34,0.0,0.0,1,propagule,1664,0,0,0.018028846153846152,True,0.005,0.015
2,2,35,0.0,0.0,1,propagule,1651,0,0,0.019382192610539067,True,0.005,0.015
2,2,36,0.0,0.0,1,propagule,1618,0,0,0.01792336217552534,True,0.005,0.015
2,2,37,0.0,0.0,1,propagule,1608,0,0,0.01990049751243781,True,0.005,0.015
2,2,38,0.0,0.0,1,propagule,1580,0,0,0.020253164556962026,True,0.005,0.015
2,2,39,0.0,0.0,1,propagule,1570,0,0,0.021019108280254776,True,0.005,0.015
2,2,40,0.0,0.0,1,propagule,1542,0,0,0.020752269779507133,True,0.005,0.015
2,2,41,0.0,0.0,1,propagule,1537,0,0,0.02081977878985036,True,0.005,0.015
2,2,42,0.0,0.0,1,propagule,1521,0,0,0.022353714661406968,True,0.005,0.015
2,2,43,0.0,0.0,1,propagule,1571,0,0,0.05283259070655633,True,0.005,0.015
2,2,44,0.0,0.0,1,propagule,1525,0,0,0.04131147540983607,True,0.005,0.015
2,2,45,0.0,0.0,1,propagule,1531,0,0,0.042455911169170475,True,0.005,0.015
2,2,46,0.0,0.0,1,propagule,1538,0,0,0.05006501950585176,True,0.005,0.015
2,2,47,0.0,0.0,1,propagule,1553,0,0,0.061171925305859624,True,0.005,0.015
2,2,48,0.0,0.0,1,propagule,1546,0,0,0.06080206985769728,True,0.005,0.015
2,2,49,0.0,0.0,1,propagule,1565,0,0,0.07412140575079872,True,0.005,0.015
2,2,50,0.0,0.0,1,propagule,1554,0,0,0.07271557271557272,True,0.005,0.015
2,2,51,0.0,0.0,1,propagule,1551,0,0,0.08317214700193423,True,0.005,0.015
2,2,52,0.0,0.0,1,propagule,1558,0,0,0.08600770218228498,True,0.005,0.015
2,3,1,0.0,0.0,1,propagule,1538,0,0,0.08972691807542263,True,0.005,0.015
2,3,2,0.0,0.0,1,propagule,1533,0,0,0.09067188519243313,True,0.005,0.015
2,3,3,0.0,0.0,1,propagule,1523,0,0,0.09192383453709783,True,0.005,0.015
2,3,4,0.0,0.0,1,propagule,1513,0,0,0.0945142101784534,True,0.005,0.015
2,3,5,0.0,0.0,1,propagule,1496,0,0,0.0929144385026738,True,0.005,0.015
2,3,6,0.0,0.0,1,propagule,1494,0,0,0.09571619812583668,True,0.005,0.015
2,3,7,0.0,0.0,1,propagule,1477,0,0,0.0974949221394719,True,0.005,0.015
2,3,8,0.0,0.0,1,propagule,1464,0,0,0.0976775956284153,True,0.005,0.015
2,3,9,0.0,0.0,1,propagule,1456,0,0,0.09752747252747253,True,0.005,0.015
2,3,10,0.0,0.0,1,propagule,1443,0,0,0.0997920997920998,True,0.005,0.015
2,3,11,0.0,0.0,1,propagule,1423,0,0,0.09838369641602249,True,0.005,0.015
2,3,12,0.0,0.0,1,propagule,1417,0,0,0.10303458009880029,True,0.005,0.015
2,3,13,0.0,0.0,1,propagule,1405,0,0,0.10177935943060498,True,0.005,0.015
2,3,14,0.0,0.0,1,propagule,1396,0,0,0.10386819484240688,True,0.005,0.015
2,3,15,0.0,0.0,1,propagule,1384,0,0,0.10621387283236994,True,0.005,0.015
2,3,16,0.0,0.0,1,propagule,1384,0,0,0.10549132947976879,True,0.005,0.015
2,3,17,0.0,0.0,1,propagule,1372,0,0,0.10787172011661808,True,0.005,0.015
2,3,18,0.0,0.0,1,propagule,3122,0,0,0.04676489429852659,True,0.005,0.015
2,3,19,0.0,0.0,1,propagule,3096,0,0,0.047157622739018086,True,0.005,0.015
2,3,20,0.0,0.0,1,propagule,3044,0,0,0.04862023653088042,True,0.005,0.015
2,3,21,0.0,0.0,1,propagule,2994,0,0,0.047762191048764197,True,0.005,0.015
2,3,22,0.0,0.0,1,propagule,2960,0,0,0.04932432432432433,True,0.005,0.015
2,3,23,0.0,0.0,1,propagule,2885,0,0,0.04956672443674177,True,0.005,0.015
2,3,24,0.0,0.0,1,propagule,2792,0,0,0.05300859598853868,True,0.005,0.015
2,3,25,0.0,0.0,1,propagule,2724,0,0,0.05249632892804699,True,0.005,0.015
2,3,26,0.0,0.0,1,propagule,2705,0,0,0.05545286506469501,True,0.005,0.015
2,3,27,0.0,0.0,1,propagule,2629,0,0,0.05401293267402054,True,0.005,0.015
2,3,28,0.0,0.0,1,propagule,2596,0,0,0.05662557781201849,True,0.005,0.015
2,3,29,0.0,0.0,1,propagule,2539,0,0,0.05553367467506892,True,0.005,0.015
2,3,30,0.0,0.0,1,propagule,2483,0,0,0.056786145791381394,True,0.005,0.015
2,3,31,0.0,0.0,1,propagule,2444,0,0,0.056055646481178396,True,0.005,0.015
2,3,32,0.0,0.0,1,propagule,2397,0,0,0.05548602419691281,True,0.005,0.015
2,3,33,0.0,0.0,1,propagule,2365,0,0,0.05454545454545454,True,0.005,0.015
2,3,34,0.0,0.0,1,propagule,2329,0,0,0.056676685272649206,True,0.005,0.015
2,3,35,0.0,0.0,1,propagule,2277,0,0,0.05753184014053579,True,0.005,0.015
2,3,36,0.0,0.0,1,propagule,2233,0,0,0.06090461262875056,True,0.005,0.015
2,3,37,0.0,0.0,1,propagule,2204,0,0,0.05852994555353902,True,0.005,0.015
2,3,38,0.0,0.0,1,propagule,2173,0,0,0.06304647952139898,True,0.005,0.015
2,3,39,0.0,0.0,1,propagule,2151,0,0,0.061366806136680614,True,0.005,0.015
2,3,40,0.0,0.0,1,propagule,2130,0,0,0.06384976525821597,True,0.005,0.015
2,3,41,0.0,0.0,1,propagule,2113,0,0,0.065309985802177,True,0.005,0.015
2,3,42,0.0,0.0,1,propagule,2123,0,0,0.07018370230805464,True,0.005,0.015
2,3,43,0.0,0.0,1,propagule,2169,0,0,0.09359151682803135,True,0.005,0.015
2,3,44,0.0,0.0,1,propagule,2088,0,0,0.08908045977011494,True,0.005,0.015
2,3,45,0.0,0.0,1,propagule,2083,0,0,0.08689390302448392,True,0.005,0.015
2,3,46,0.0,0.0,1,propagule,2057,0,0,0.08361691784151677,True,0.005,0.015
2,3,47,0.0,0.0,1,propagule,2088,0,0,0.09530651340996169,True,0.005,0.015
2,3,48,0.0,0.0,1,propagule,2058,0,0,0.09037900874635568,True,0.005,0.015
2,3,49,0.0,0.0,1,propagule,2044,0,0,0.09735812133072407,True,0.005,0.015
2,3,50,0.0,0.0,1,propagule,2015,0,0,0.09330024813895782,True,0.005,0.015
2,3,51,0.0,0.0,1,propagule,1999,0,0,0.09904952476238119,True,0.005,0.015
2,3,52,0.0,0.0,1,propagule,1965,0,0,0.09720101781170483,True,0.005,0.015
2,4,1,0.0,0.0,1,propagule,1940,0,0,0.10051546391752578,True,0.005,0.015
2,4,2,0.0,0.0,1,propagule,1921,0,0,0.09838625715773035,True,0.005,0.015
2,4,3,0.0,0.0,1,propagule,1899,0,0,0.09636650868878358,True,0.005,0.015
2,4,4,0.0,0.0,1,propagule,1879,0,0,0.09739222990952634,True,0.005,0.015
2,4,5,0.0,0.0,1,propagule,1862,0,0,0.09613319011815252,True,0.005,0.015
2,4,6,0.0,0.0,1,propagule,1844,0,0,0.09761388286334056,True,0.005,0.015
2,4,7,0.0,0.0,1,propagule,1822,0,0,0.0982436882546652,True,0.005,0.015
2,4,8,0.0,0.0,1,propagule,1793,0,0,0.09815950920245399,True,0.005,0.015
2,4,9,0.0,0.0,1,propagule,1769,0,0,0.09779536461277558,True,0.005,0.015
2,4,10,0.0,0.0,1,propagule,1757,0,0,0.09675583380762663,True,0.005,0.015
2,4,11,0.0,0.0,1,propagule,1731,0,0,0.09416522241478914,True,0.005,0.015
2,4,12,0.0,0.0,1,propagule,1725,0,0,0.09623188405797102,True,0.005,0.015
2,4,13,0.0,0.0,1,propagule,1698,0,0,0.09422850412249706,True,0.005,0.015
2,4,14,0.0,0.0,1,propagule,1686,0,0,0.09786476868327403,True,0.005,0.015
2,4,15,0.0,0.0,1,propagule,1663,0,0,0.09500901984365605,True,0.005,0.015
2,4,16,0.0,0.0,1,propagule,1650,0,0,0.09757575757575758,True,0.005,0.015
2,4,17,0.0,0.0,1,propagule,1631,0,0,0.09687308399754752,True,0.005,0.015
2,4,18,0.0,0.0,1,propagule,3519,0,0,0.045183290707587385,True,0.005,0.015
2,4,19,0.0,0.0,1,propagule,3439,0,0,0.043617330619366096,True,0.005,0.015
2,4,20,0.0,0.0,1,propagule,3361,0,0,0.044629574531389465,True,0.005,0.015
2,4,21,0.0,0.0,1,propagule,3274,0,0,0.04276114844227245,True,0.005,0.015
2,4,22,0.0,0.0,1,propagule,3185,0,0,0.0445839874411303,True,0.005,0.015
2,4,23,0.0,0.0,1,propagule,3139,0,0,0.04523733673144314,True,0.005,0.015
2,4,24,0.0,0.0,1,propagule,3057,0,0,0.04546941445861956,True,0.005,0.015
2,4,25,0.0,0.0,1,propagule,3015,0,0,0.046766169154228855,True,0.005,0.015
2,4,26,0.0,0.0,1,propagule,2945,0,0,0.044142614601018676,True,0.005,0.015
2,4,27,0.0,0.0,1,propagule,2928,0,0,0.0471311475409836,True,0.005,0.015
2,4,28,0.0,0.0,1,propagule,2848,0,0,0.045997191011235956,True,0.005,0.015
2,4,29,0.0,0.0,1,propagule,2812,0,0,0.0472972972972973,True,0.005,0.015
2,4,30,0.0,0.0,1,propagule,2772,0,0,0.046176046176046176,True,0.005,0.015
2,4,31,0.0,0.0,1,propagule,2734,0,0,0.0479151426481346,True,0.005,0.015
2,4,32,0.0,0.0,1,propagule,2687,0,0,0.0472646073688128,True,0.005,0.015
2,4,33,0.0,0.0,1,propagule,2646,0,0,0.049886621315192746,True,0.005,0.015
2,4,34,0.0,0.0,1,propagule,2554,0,0,0.050509005481597494,True,0.005,0.015
2,4,35,0.0,0.0,1,propagule,2512,0,0,0.04856687898089172,True,0.005,0.015
2,4,36,0.0,0.0,1,propagule,2437,0,0,0.04924086992203529,True,0.005,0.015
2,4,37,0.0,0.0,1,propagule,2395,0,0,0.04801670146137787,True,0.005,0.015
2,4,38,0.0,0.0,1,propagule,2373,0,0,0.05141171512852929,True,0.005,0.015
2,4,39,0.0,0.0,1,propagule,2347,0,0,0.0489987217724755,True,0.005,0.015
2,4,40,0.0,0.0,1,propagule,2323,0,0,0.05079638398622471,True,0.005,0.015
2,4,41,0.0,0.0,1,propagule,2293,0,0,0.04928041866550371,True,0.005,0.015
2,4,42,0.0,0.0,1,propagule,2276,0,0,0.0531634446397188,True,0.005,0.015
2,4,43,0.0,0.0,1,propagule,2372,0,0,0.09232715008431704,True,0.005,0.015
2,4,44,0.0,0.0,1,propagule,2283,0,0,0.07928164695575997,True,0.005,0.015
2,4,45,0.0,0.0,1,propagule,2244,0,0,0.0784313725490196,True,0.005,0.015
2,4,46,0.0,0.0,1,propagule,2228,0,0,0.07854578096947935,True,0.005,0.015
2,4,47,0.0,0.0,1,propagule,2194,0,0,0.08158614402917047,True,0.005,0.015
2,4,48,0.0,0.0,1,propagule,2193,0,0,0.08618331053351573,True,0.005,0.015
2,4,49,0.0,0.0,1,propagule,2159,0,0,0.0889300602130616,True,0.005,0.015
2,4,50,0.0,0.0,1,propagule,2163,0,0,0.09246417013407304,True,0.005,0.015
2,4,51,0.0,0.0,1,propagule,2130,0,0,0.09014084507042254,True,0.005,0.015
2,4,52,0.0,0.0,1,propagule,2124,0,0,0.0955743879472693,True,0.005,0.015
2,5,1,0.0,0.0,1,propagule,2106,0,0,0.09734093067426401,True,0.005,0.015
2,5,2,0.0,0.0,1,propagule,2081,0,0,0.09466602594906295,True,0.005,0.015
2,5,3,0.0,0.0,1,propagule,2052,0,0,0.09161793372319688,True,0.005,0.015
2,5,4,0.0,0.0,1,propagule,2020,0,0,0.09158415841584158,True,0.005,0.015
2,5,5,0.0,0.0,1,propagule,2016,0,0,0.09474206349206349,True,0.005,0.015
2,5,6,0.0,0.0,1,propagule,1979,0,0,0.0919656392117231,True,0.005,0.015
2,5,7,0.0,0.0,1,propagule,1967,0,0,0.09252669039145907,True,0.005,0.015
2,5,8,0.0,0.0,1,propagule,1946,0,0,0.09249743062692703,True,0.005,0.015
2,5,9,0.0,0.0,1,propagule,1934,0,0,0.09513960703205791,True,0.005,0.015
2,5,10,0.0,0.0,1,propagule,1915,0,0,0.09451697127937336,True,0.005,0.015
2,5,11,0.0,0.0,1,propagule,1894,0,0,0.09292502639915523,True,0.005,0.015
2,5,12,0.0,0.0,1,propagule,1864,0,0,0.09388412017167382,True,0.005,0.015
2,5,13,0.0,0.0,1,propagule,1848,0,0,0.09415584415584416,True,0.005,0.015
2,5,14,0.0,0.0,1,propagule,1834,0,0,0.09541984732824428,True,0.005,0.015
